bhk,type,locality,area,price,price_unit,region,status,age,price_in_USD
2,0,917,915,41.17,L,217,0,New,49404.0
2,0,917,980,44.1,L,217,0,New,52920.0
2,0,917,880,39.6,L,217,0,New,47520.0
2,0,416,558,76.26,L,117,1,New,91512.00000000001
1,0,3173,317,45.99,L,194,1,New,55188.0
2,0,4823,478,72.99,L,194,1,New,87587.99999999999
1,0,4823,296,44.99,L,194,1,New,53988.0
2,0,4823,479,73.99,L,194,1,New,88787.99999999999
2,0,7867,1020,2.1,Cr,79,0,Unknown,252000.0
2,0,7654,839,1.65,Cr,30,0,Unknown,198000.0
2,0,2817,994,1.95,Cr,30,0,Unknown,234000.0
1,0,865,277,85.0,L,55,1,New,102000.0
2,0,865,452,1.37,Cr,55,1,New,164400.00000000003
3,0,738,1112,2.45,Cr,55,1,New,294000.0
1,0,738,513,95.0,L,55,1,New,114000.0
2,0,1527,946,1.72,Cr,61,1,New,206400.0
2,0,4896,1082,2.96,Cr,8,0,New,355200.0
4,0,2583,4000,18.0,Cr,1,0,Resale,2160000.0
1,0,1507,900,2.0,Cr,1,0,Resale,240000.0
4,0,9338,2100,9.0,Cr,1,0,Resale,1080000.0
3,0,9247,1435,89.0,L,76,1,New,106800.0
1,0,1427,1050,1.85,Cr,31,0,Resale,222000.0
3,0,1387,1600,2.3,Cr,108,1,New,276000.0
1,0,4736,625,18.7,L,136,0,New,22440.0
1,0,4736,670,18.99,L,136,0,New,22787.999999999996
3,0,9668,975,2.69,Cr,120,1,New,322800.0
3,0,9668,975,2.69,Cr,120,1,New,322800.0
2,0,9668,628,1.61,Cr,120,1,New,193200.00000000003
2,0,9668,628,1.61,Cr,120,1,New,193200.00000000003
3,0,9668,996,2.74,Cr,120,1,New,328800.00000000006
3,0,9668,996,2.74,Cr,120,1,New,328800.00000000006
2,0,9668,618,1.59,Cr,120,1,New,190800.0
2,0,9668,618,1.59,Cr,120,1,New,190800.0
2,0,9668,753,1.93,Cr,120,1,New,231600.0
2,0,9668,753,1.93,Cr,120,1,New,231600.0
2,0,582,723,1.77,Cr,81,1,New,212400.0
2,0,582,678,1.66,Cr,81,1,New,199200.0
1,0,582,466,1.14,Cr,81,1,New,136799.99999999997
2,0,582,682,1.67,Cr,81,1,New,200400.0
1,0,2763,600,1.1,Cr,30,0,Unknown,132000.0
1,0,3475,520,14.56,L,28,0,Unknown,17472.0
2,0,8301,446,88.0,L,67,1,New,105600.0
1,0,8301,357,65.0,L,67,1,New,78000.0
1,0,8301,392,70.0,L,67,1,New,84000.0
1,3,8301,255,48.0,L,67,1,New,57600.0
1,3,122,228,13.36,L,136,1,New,16032.0
1,0,8563,465,97.0,L,23,1,New,116400.0
2,0,8563,630,1.3,Cr,23,1,New,156000.0
2,0,7936,728,1.3,Cr,41,0,Unknown,156000.0
3,0,2816,1345,2.95,Cr,30,0,Unknown,354000.0
2,0,362,741,1.35,Cr,30,0,Unknown,162000.0
2,0,1424,1300,2.15,Cr,30,0,Unknown,258000.0
2,0,2587,821,1.65,Cr,30,0,Unknown,198000.0
1,0,7949,530,1.1,Cr,79,0,Unknown,132000.0
2,0,4387,673,99.99,L,68,1,Unknown,119988.0
2,0,8514,618,1.51,Cr,7,0,New,181200.0
2,0,1572,418,44.0,L,217,1,New,52800.0
1,0,1572,338,32.0,L,217,1,New,38400.0
2,0,1572,454,47.78,L,217,1,New,57336.0
1,0,1572,372,35.21,L,217,1,New,42252.0
3,0,1572,764,74.0,L,217,1,New,88800.0
2,0,7872,660,52.8,L,217,1,New,63360.0
3,0,7872,876,69.2,L,217,1,New,83040.0
2,0,7872,760,60.9,L,217,1,New,73080.0
1,0,7872,439,37.2,L,217,1,New,44640.00000000001
1,0,298,395,37.52,L,217,1,New,45024.00000000001
2,0,298,492,46.74,L,217,1,New,56088.0
1,0,298,396,37.62,L,217,1,New,45143.99999999999
1,0,298,393,37.33,L,217,1,New,44796.0
1,0,298,360,34.2,L,217,1,New,41040.00000000001
1,0,298,359,34.1,L,217,1,New,40920.0
3,0,298,709,67.35,L,217,1,New,80819.99999999999
1,0,298,394,37.43,L,217,1,New,44916.0
1,0,298,370,35.15,L,217,1,New,42180.0
3,0,298,685,65.07,L,217,1,New,78083.99999999999
3,0,298,788,74.86,L,217,1,New,89832.0
2,0,298,483,45.88,L,217,1,New,55056.0
1,0,298,352,33.44,L,217,1,New,40128.0
2,0,298,497,47.21,L,217,1,New,56652.0
1,0,298,382,36.29,L,217,1,New,43548.0
1,0,298,400,38.0,L,217,1,New,45600.0
3,0,298,715,67.92,L,217,1,New,81504.0
2,0,298,499,47.4,L,217,1,New,56880.0
1,0,298,380,36.1,L,217,1,New,43320.0
1,0,298,398,37.81,L,217,1,New,45372.0
1,0,298,381,36.19,L,217,1,New,43428.0
3,0,213,940,1.24,Cr,91,1,New,148800.0
2,0,213,630,85.0,L,91,1,New,102000.0
2,0,2687,672,1.27,Cr,194,1,New,152400.0
2,0,2687,527,1.02,Cr,194,1,New,122400.0
2,0,2687,711,1.38,Cr,194,1,New,165599.99999999997
2,0,440,951,68.0,L,75,1,Unknown,81600.0
2,0,577,752,1.9,Cr,81,0,New,228000.0
2,0,577,652,1.64,Cr,81,0,New,196799.99999999997
2,0,577,678,1.71,Cr,81,0,New,205200.0
1,0,577,466,1.26,Cr,81,0,New,151200.0
3,0,577,944,2.38,Cr,81,0,New,285600.0
3,0,577,943,2.38,Cr,81,0,New,285600.0
2,0,577,677,1.71,Cr,81,0,New,205200.0
2,0,577,749,1.89,Cr,81,0,New,226800.0
2,0,577,649,1.64,Cr,81,0,New,196799.99999999997
2,0,8282,557,1.25,Cr,34,0,New,150000.0
1,0,1184,428,1.07,Cr,34,1,New,128400.0
1,0,1184,411,1.04,Cr,34,1,New,124800.0
2,0,1184,677,1.41,Cr,34,1,New,169200.0
1,0,1184,429,1.07,Cr,34,1,New,128400.0
1,0,1184,425,1.08,Cr,34,1,New,129600.0
1,0,1184,421,1.07,Cr,34,1,New,128400.0
1,0,1184,436,1.09,Cr,34,1,New,130800.0
1,0,1184,419,1.06,Cr,34,1,New,127200.0
1,0,1184,420,1.07,Cr,34,1,New,128400.0
1,0,1184,434,1.08,Cr,34,1,New,129600.0
1,0,1184,417,1.06,Cr,34,1,New,127200.0
1,0,1184,432,1.08,Cr,34,1,New,129600.0
1,0,1184,415,1.05,Cr,34,1,New,126000.0
1,3,7070,340,27.0,L,61,0,Unknown,32400.0
3,0,809,702,2.0,Cr,198,1,New,240000.0
2,0,809,492,1.35,Cr,198,1,New,162000.0
2,0,809,478,1.31,Cr,198,1,New,157200.0
2,0,809,494,1.35,Cr,198,1,New,162000.0
2,0,809,411,1.14,Cr,198,1,New,136799.99999999997
2,0,809,506,1.39,Cr,198,1,New,166799.99999999997
2,0,809,523,1.43,Cr,198,1,New,171600.0
2,0,809,500,1.37,Cr,198,1,New,164400.00000000003
3,0,809,691,1.72,Cr,198,1,New,206400.0
2,0,809,528,1.45,Cr,198,1,New,174000.0
2,0,809,486,1.33,Cr,198,1,New,159600.0
3,0,809,693,1.72,Cr,198,1,New,206400.0
2,0,809,502,1.38,Cr,198,1,New,165599.99999999997
3,0,809,692,1.73,Cr,198,1,New,207600.0
2,0,809,485,1.33,Cr,198,1,New,159600.0
2,0,809,479,1.31,Cr,198,1,New,157200.0
2,0,809,499,1.37,Cr,198,1,New,164400.00000000003
2,0,2544,826,89.0,L,91,1,Unknown,106800.0
1,0,2544,604,62.0,L,91,1,Unknown,74400.0
2,0,2837,1025,1.52,Cr,91,0,Unknown,182400.0
2,0,2919,1250,1.25,Cr,91,0,Unknown,150000.0
3,0,2919,1675,1.6,Cr,91,0,Unknown,192000.0
2,0,680,1151,1.0,Cr,91,0,Unknown,120000.0
3,0,9453,1820,2.25,Cr,91,0,Unknown,270000.0
2,0,9453,1300,1.45,Cr,91,0,Unknown,174000.0
3,0,4405,1120,1.35,Cr,91,0,Unknown,162000.0
2,0,8411,1050,90.0,L,91,0,Unknown,108000.0
2,0,3784,1040,1.0,Cr,91,0,Unknown,120000.0
3,0,3429,1655,1.4,Cr,91,0,Unknown,168000.0
2,0,2841,1100,1.3,Cr,91,0,Unknown,156000.0
2,0,4405,806,96.0,L,91,0,Unknown,115200.0
2,0,3846,1025,1.0,Cr,91,0,Unknown,120000.0
3,0,1123,1950,2.1,Cr,91,0,Unknown,252000.0
2,0,8584,835,1.1,Cr,91,1,Unknown,132000.0
3,0,8584,1266,1.45,Cr,91,1,Unknown,174000.0
3,0,3449,1525,1.55,Cr,91,0,Unknown,186000.0
3,0,4410,1710,1.65,Cr,91,0,Unknown,198000.0
3,0,4401,1680,1.8,Cr,91,0,Unknown,216000.0
2,0,4401,1225,1.35,Cr,91,0,Unknown,162000.0
4,0,4401,3205,3.5,Cr,91,0,Unknown,420000.0
2,0,9161,607,82.0,L,91,1,Unknown,98400.0
2,0,5285,1250,1.6,Cr,91,0,Unknown,192000.0
3,0,217,1300,1.25,Cr,91,1,Unknown,150000.0
2,0,217,635,85.0,L,91,1,Unknown,102000.0
1,0,217,542,65.0,L,91,1,Unknown,78000.0
3,0,213,1300,1.35,Cr,91,1,Unknown,162000.0
2,0,213,887,90.0,L,91,1,Unknown,108000.0
3,0,4421,2130,2.05,Cr,91,1,Unknown,246000.0
3,0,4421,1790,1.7,Cr,91,1,Unknown,204000.0
2,0,4421,1350,1.32,Cr,91,1,Unknown,158400.0
2,0,4421,1240,1.25,Cr,91,1,Unknown,150000.0
4,0,4421,3080,2.85,Cr,91,1,Unknown,342000.0
3,0,807,999,2.1,Cr,91,1,Unknown,252000.0
2,0,2110,1050,1.0,Cr,91,0,Unknown,120000.0
2,0,4410,1255,1.23,Cr,91,0,Unknown,147600.0
2,0,852,650,1.65,Cr,91,0,Unknown,198000.0
3,0,9453,1820,2.25,Cr,91,0,Unknown,270000.0
3,0,4411,1620,1.6,Cr,91,0,Unknown,192000.0
2,0,4411,1145,1.1,Cr,91,0,Unknown,132000.0
3,0,219,888,1.21,Cr,91,1,Unknown,145200.0
1,0,219,750,75.0,L,91,1,Unknown,90000.0
2,0,219,1107,1.02,Cr,91,1,Unknown,122400.0
2,0,219,1089,95.0,L,91,1,Unknown,114000.0
3,0,4165,1370,1.35,Cr,91,0,Unknown,162000.0
2,0,4552,1194,90.0,L,91,0,Unknown,108000.0
2,0,8057,1300,1.25,Cr,91,0,Unknown,150000.0
3,0,5300,1300,4.05,Cr,215,0,Unknown,486000.0
2,0,4421,1240,1.25,Cr,91,1,Unknown,150000.0
2,0,5149,1050,50.0,L,125,0,Resale,60000.0
2,0,3597,870,66.0,L,205,0,Resale,79200.0
1,0,8031,370,65.0,L,213,1,New,78000.0
1,0,8031,370,65.0,L,213,1,New,78000.0
2,0,8031,616,99.0,L,213,1,New,118800.0
2,0,8031,616,99.0,L,213,1,New,118800.0
1,0,5108,400,13.5,L,131,0,Unknown,16200.0
1,0,2434,403,32.0,L,124,1,New,38400.0
2,0,2434,563,42.0,L,124,1,New,50400.0
2,0,4812,902,78.87,L,194,0,New,94644.0
2,0,4812,1075,96.01,L,194,0,New,115212.0
1,0,7970,401,81.9,L,194,1,New,98280.00000000001
1,0,5201,600,32.0,L,76,0,Resale,38400.0
2,0,7226,929,1.89,Cr,30,1,Unknown,226800.0
2,4,237,2041,55.0,L,136,1,New,66000.0
2,0,2692,538,90.0,L,194,1,New,108000.0
2,0,2692,808,1.36,Cr,194,1,New,163200.00000000003
4,0,2692,1686,3.6,Cr,194,1,New,432000.0
2,0,2692,598,99.0,L,194,1,New,118800.0
3,0,2692,991,1.69,Cr,194,1,New,202800.0
2,0,2692,663,1.14,Cr,194,1,New,136799.99999999997
2,0,2692,761,1.29,Cr,194,1,New,154800.0
2,0,2692,530,81.99,L,194,1,New,98387.99999999999
3,0,2692,1039,1.83,Cr,194,1,New,219600.0
2,0,2692,632,1.08,Cr,194,1,New,129600.0
3,0,2692,1074,1.88,Cr,194,1,New,225600.0
3,0,2692,920,1.57,Cr,194,1,New,188400.0
3,0,2692,1150,1.95,Cr,194,1,New,234000.0
1,0,2692,450,71.99,L,194,1,New,86387.99999999999
3,0,2692,957,1.63,Cr,194,1,New,195599.99999999997
3,0,2692,1324,2.23,Cr,194,1,New,267600.0
2,0,2692,779,1.35,Cr,194,1,New,162000.0
3,0,2692,944,1.62,Cr,194,1,New,194400.00000000003
4,0,2692,1210,2.56,Cr,194,1,New,307200.0
1,0,1830,425,41.63,L,76,1,New,49956.00000000001
2,0,1830,675,69.9,L,76,1,New,83880.00000000001
1,0,1830,407,39.9,L,76,1,New,47880.0
1,0,1830,409,39.9,L,76,1,New,47880.0
2,0,1830,595,62.9,L,76,1,New,75480.0
1,0,6757,620,53.0,L,76,0,Unknown,63600.0
2,0,9447,890,1.85,Cr,8,1,Unknown,222000.0
3,0,2760,2259,4.75,Cr,147,1,Unknown,570000.0
3,0,2760,1938,4.07,Cr,147,1,Unknown,488400.0
2,0,2760,1191,2.5,Cr,147,1,Unknown,300000.0
2,0,2760,1016,2.2,Cr,147,1,Unknown,264000.0
2,0,2760,817,1.8,Cr,147,1,Unknown,216000.0
2,0,3339,930,1.45,Cr,79,0,Unknown,174000.0
2,0,3326,770,1.3,Cr,79,0,Unknown,156000.0
1,0,3326,365,65.0,L,79,0,Unknown,78000.0
1,0,3326,525,80.0,L,79,0,Unknown,96000.0
1,0,5399,525,75.0,L,79,0,Unknown,90000.0
2,0,3326,650,1.1,Cr,79,0,Unknown,132000.0
2,0,3319,1075,1.72,Cr,79,0,Unknown,206400.0
1,0,8631,525,21.0,L,15,0,Unknown,25200.0
1,0,7892,690,27.5,L,16,0,Resale,33000.0
1,0,1229,568,1.3,Cr,31,0,Unknown,156000.0
2,0,948,594,1.26,Cr,61,1,New,151200.0
2,0,437,951,36.65,L,4,1,Unknown,43980.0
1,0,437,625,24.1,L,4,1,Unknown,28920.0
1,0,5135,433,27.0,L,196,0,Unknown,32400.0
3,0,1511,1418,89.0,L,75,0,Unknown,106800.0
1,0,3092,725,28.27,L,5,1,Unknown,33924.0
2,0,3092,1130,44.07,L,5,1,Unknown,52884.0
2,0,7109,531,96.0,L,194,1,New,115200.0
2,0,3092,940,36.66,L,5,1,Unknown,43991.99999999999
1,0,7109,422,73.0,L,194,1,New,87600.0
2,0,3092,910,35.68,L,5,1,Unknown,42816.0
3,0,1472,1115,1.52,Cr,194,1,New,182400.0
2,0,1472,639,87.47,L,194,1,New,104964.0
2,0,1472,550,75.26,L,194,1,New,90312.00000000001
2,0,1472,711,97.33,L,194,1,New,116796.0
3,0,1472,934,1.27,Cr,194,1,New,152400.0
2,0,1472,639,87.43,L,194,1,New,104916.0
2,0,1472,747,1.02,Cr,194,1,New,122400.0
2,0,1472,629,86.07,L,194,1,New,103284.0
2,0,1472,713,97.56,L,194,1,New,117072.0
2,0,1472,545,74.57,L,194,1,New,89483.99999999999
2,0,1472,744,1.01,Cr,194,1,New,121200.0
2,0,1472,636,87.03,L,194,1,New,104436.0
2,0,1472,556,76.07,L,194,1,New,91283.99999999999
3,0,2673,1150,2.34,Cr,194,0,New,280800.0
2,0,2673,808,1.64,Cr,194,0,New,196799.99999999997
3,0,6972,904,2.2,Cr,194,1,New,264000.0
1,0,2673,450,82.0,L,194,0,New,98400.0
3,0,6972,756,1.7,Cr,194,1,New,204000.0
4,0,2673,1753,3.96,Cr,194,0,New,475200.0
2,0,6972,593,1.3,Cr,194,1,New,156000.0
3,0,2673,1324,2.68,Cr,194,0,New,321600.0
2,0,6972,562,1.1,Cr,194,1,New,132000.0
2,0,2673,598,1.19,Cr,194,0,New,142800.0
3,0,2673,991,2.03,Cr,194,0,New,243599.99999999997
2,0,2673,663,1.37,Cr,194,0,New,164400.00000000003
2,0,2673,761,1.55,Cr,194,0,New,186000.0
3,0,2673,944,1.95,Cr,194,0,New,234000.0
2,0,2673,632,1.3,Cr,194,0,New,156000.0
2,0,8282,649,1.45,Cr,34,0,New,174000.0
3,0,8282,783,1.76,Cr,34,0,New,211200.0
2,0,8282,623,1.4,Cr,34,0,New,168000.0
1,0,8282,561,1.26,Cr,34,0,New,151200.0
2,0,8282,576,1.29,Cr,34,0,New,154800.0
2,0,8282,751,1.68,Cr,34,0,New,201600.0
2,0,8282,731,1.64,Cr,34,0,New,196799.99999999997
3,0,8282,863,1.94,Cr,34,0,New,232800.0
2,0,8282,547,1.23,Cr,34,0,New,147600.0
1,0,8282,447,1.0,Cr,34,0,New,120000.0
2,0,8282,699,1.57,Cr,34,0,New,188400.0
2,0,8282,557,1.25,Cr,34,0,New,150000.0
2,0,121,509,42.99,L,125,1,New,51588.0
1,0,121,348,28.7,L,125,1,New,34440.0
1,0,6594,650,90.0,L,30,0,Unknown,108000.0
1,0,5202,452,63.3,L,194,1,New,75960.0
2,0,5202,632,89.9,L,194,1,New,107880.0
1,0,5202,414,59.9,L,194,1,New,71880.0
1,0,3499,695,54.0,L,205,0,Resale,64800.0
1,0,5604,680,58.0,L,205,0,Resale,69600.0
1,0,3499,730,43.0,L,205,0,Resale,51600.0
1,0,8012,565,65.0,L,80,1,New,78000.0
1,0,3498,685,53.0,L,205,0,New,63600.0
1,3,1508,330,14.0,L,125,1,Resale,16800.0
1,0,2112,580,23.0,L,4,0,Unknown,27600.0
1,3,4244,400,12.8,L,16,0,New,15360.0
1,0,4245,580,18.0,L,16,1,New,21600.0
2,0,5300,709,2.99,Cr,215,0,New,358800.00000000006
2,0,7410,850,35.52,L,196,1,New,42624.00000000001
1,0,7410,620,26.28,L,196,1,New,31536.0
1,3,4244,390,12.8,L,16,0,New,15360.0
1,0,7421,630,29.5,L,16,1,New,35400.0
1,0,7421,680,31.5,L,16,1,New,37800.0
1,3,7403,450,16.51,L,16,1,New,19812.000000000004
1,3,7403,450,16.51,L,16,1,New,19812.000000000004
1,0,7421,680,31.0,L,16,1,New,37200.0
1,0,7402,600,21.51,L,15,1,New,25812.0
1,3,7402,450,16.51,L,15,1,New,19812.000000000004
2,0,5299,956,2.87,Cr,215,0,New,344400.0
2,0,5263,580,2.15,Cr,7,0,New,258000.0
3,0,7315,2900,15.5,Cr,192,0,Resale,1860000.0
1,0,9482,620,22.5,L,15,0,Unknown,27000.0
4,2,7118,2280,3.9,Cr,81,0,Unknown,468000.0
2,0,7117,859,1.6,Cr,81,0,Unknown,192000.0
2,0,3530,1050,2.0,Cr,81,0,Unknown,240000.0
2,0,1926,702,46.0,L,76,1,Unknown,55200.0
2,0,1926,900,61.0,L,76,1,Unknown,73200.0
3,0,1903,1154,1.85,Cr,81,0,Unknown,222000.0
2,0,8873,1060,1.45,Cr,23,0,Resale,174000.0
1,0,2281,655,33.0,L,76,0,New,39600.0
1,0,437,625,27.0,L,4,0,Unknown,32400.0
1,0,3092,655,27.0,L,5,0,Unknown,32400.0
1,0,3092,675,28.0,L,5,0,Unknown,33600.0
1,0,2112,660,26.0,L,4,0,Unknown,31200.0
3,0,437,1353,56.0,L,4,0,Unknown,67200.0
2,0,2112,860,34.0,L,4,0,Unknown,40800.0
2,0,9672,895,36.5,L,5,0,Unknown,43800.0
2,0,3092,930,38.5,L,5,0,Unknown,46200.0
2,0,3467,780,28.0,L,4,0,New,33600.0
2,0,8772,910,36.5,L,4,0,Unknown,43800.0
2,0,7298,895,32.5,L,4,0,Unknown,39000.0
2,0,3467,810,28.5,L,4,0,Unknown,34200.0
1,0,3467,560,21.5,L,4,0,Unknown,25800.0
1,0,9482,620,22.5,L,15,0,Unknown,27000.0
3,0,7182,1200,36.0,L,185,0,Unknown,43200.0
1,0,8772,640,24.5,L,4,1,Unknown,29400.0
1,0,8772,640,24.5,L,4,1,Unknown,29400.0
2,0,9765,929,68.5,L,76,0,Unknown,82200.0
1,0,9765,645,50.0,L,76,0,Unknown,60000.0
1,0,7416,435,16.53,L,194,0,Unknown,19836.0
1,0,3299,690,26.1,L,4,0,Unknown,31320.0
1,0,9672,520,22.0,L,5,0,Unknown,26400.0
1,0,9672,700,28.5,L,5,0,Unknown,34200.0
1,0,2112,570,22.5,L,4,0,Unknown,27000.0
2,0,7755,778,55.0,L,76,1,New,66000.0
2,0,5089,1100,1.8,Cr,213,0,Unknown,216000.0
1,0,3302,600,1.05,Cr,213,0,Unknown,126000.0
2,0,3704,945,1.75,Cr,213,0,Unknown,210000.0
2,0,3711,703,1.8,Cr,213,0,Resale,216000.0
1,0,3711,456,1.25,Cr,213,0,Unknown,150000.0
1,0,7923,575,1.0,Cr,81,1,New,120000.0
2,0,5088,1050,1.8,Cr,147,0,Unknown,216000.0
3,0,6221,900,85.0,L,117,0,Unknown,102000.0
1,0,437,660,28.0,L,4,1,Unknown,33600.0
1,0,2112,655,25.5,L,4,0,Unknown,30600.0
1,0,2112,610,24.0,L,4,0,Unknown,28800.0
1,0,437,720,30.0,L,4,1,Unknown,36000.0
1,0,7054,712,28.23,L,4,1,Unknown,33876.0
1,0,3092,675,28.0,L,5,0,Unknown,33600.0
1,0,3467,575,22.5,L,4,0,Unknown,27000.0
1,0,4840,422,17.0,L,140,0,Unknown,20400.0
1,0,4480,450,16.0,L,4,1,Unknown,19200.0
2,0,4095,920,41.99,L,26,0,Unknown,50388.0
2,0,146,1400,3.5,Cr,1,0,Unknown,420000.0
1,0,4040,294,22.54,L,93,1,New,27048.0
1,0,4040,294,22.54,L,93,1,New,27048.0
1,0,4040,294,22.54,L,93,1,New,27048.0
1,0,4040,294,22.54,L,93,1,New,27048.0
2,0,4040,436,33.49,L,93,1,New,40188.0
2,0,4040,436,33.49,L,93,1,New,40188.0
1,0,3157,396,29.0,L,190,0,Unknown,34800.0
1,3,7787,227,29.63,L,117,1,New,35556.0
1,0,7787,323,43.0,L,117,1,New,51600.0
1,3,7787,149,19.99,L,117,1,New,23987.999999999996
2,0,1037,605,1.3,Cr,62,1,New,156000.0
3,0,1037,820,1.76,Cr,62,1,New,211200.0
1,0,1037,391,85.49,L,62,1,New,102588.0
3,0,1037,846,1.82,Cr,62,1,New,218400.0
2,0,1037,498,1.07,Cr,62,1,New,128400.0
1,0,197,383,62.49,L,194,1,New,74988.0
1,0,197,371,60.62,L,194,1,New,72744.0
1,0,197,439,62.99,L,194,1,New,75588.0
2,0,197,512,91.5,L,194,1,New,109800.0
2,0,197,484,86.49,L,194,1,New,103788.0
2,0,6976,671,99.0,L,194,1,New,118800.0
2,0,6976,775,1.21,Cr,194,1,New,145200.0
1,0,4548,438,1.59,Cr,194,1,New,190800.0
2,0,4548,467,82.94,L,194,1,New,99528.0
3,0,1824,908,1.44,Cr,194,1,New,172800.0
2,0,1824,708,1.15,Cr,194,1,New,138000.0
2,0,1824,790,1.28,Cr,194,1,New,153600.0
2,0,3265,1206,1.54,Cr,194,1,New,184800.0
2,0,3265,774,99.0,L,194,1,New,118800.0
2,0,3265,945,1.17,Cr,194,1,New,140400.0
3,0,3265,1124,1.49,Cr,194,1,New,178800.0
3,0,3265,1359,1.73,Cr,194,1,New,207600.0
2,0,7228,687,1.28,Cr,194,0,New,153600.0
3,0,7228,1153,2.1,Cr,194,0,New,252000.0
2,0,7228,746,1.38,Cr,194,0,New,165599.99999999997
2,0,7228,713,1.3,Cr,194,0,New,156000.0
2,0,7228,828,1.55,Cr,194,0,New,186000.0
2,0,7228,811,1.4,Cr,194,0,New,168000.0
2,0,7228,848,1.58,Cr,194,0,New,189600.0
3,0,7228,1234,2.2,Cr,194,0,New,264000.0
2,0,7228,698,1.3,Cr,194,0,New,156000.0
2,0,631,653,1.4,Cr,194,1,New,168000.0
1,0,631,424,94.0,L,194,1,New,112800.0
2,0,2687,672,1.32,Cr,194,1,New,158400.0
2,0,2687,527,1.06,Cr,194,1,New,127200.0
2,0,2687,673,1.32,Cr,194,1,New,158400.0
2,0,2687,712,1.41,Cr,194,1,New,169200.0
2,0,2687,711,1.41,Cr,194,1,New,169200.0
3,0,1824,1033,1.71,Cr,194,1,New,205200.0
1,0,8631,525,21.99,L,15,0,Unknown,26388.0
1,0,942,340,31.0,L,108,0,Resale,37200.0
2,0,1473,639,1.02,Cr,194,1,New,122400.0
1,0,1473,545,87.87,L,194,1,New,105444.0
1,0,6937,580,52.0,L,224,0,Resale,62400.0
3,0,3723,1690,1.35,Cr,91,0,Unknown,162000.0
3,0,5277,1500,1.7,Cr,91,0,Unknown,204000.0
2,0,1102,1060,90.0,L,91,0,Unknown,108000.0
3,0,1102,1568,1.6,Cr,91,0,Unknown,192000.0
3,0,3446,1300,1.4,Cr,91,0,Unknown,168000.0
2,0,9632,660,1.1,Cr,91,0,Unknown,132000.0
3,0,4471,1630,1.85,Cr,91,0,Unknown,222000.0
1,0,4595,510,26.0,L,15,0,New,31200.0
2,0,4595,703,35.66,L,15,0,New,42791.99999999999
2,0,4595,841,42.67,L,15,0,New,51204.0
2,0,4595,873,44.27,L,15,0,New,53124.0
2,0,4595,762,38.72,L,15,0,New,46464.0
1,0,4595,615,31.25,L,15,0,New,37500.0
1,0,4595,535,27.25,L,15,0,New,32700.0
2,0,4595,750,38.12,L,15,0,New,45743.99999999999
2,0,4595,798,40.52,L,15,0,New,48624.00000000001
1,0,4595,580,29.5,L,15,0,New,35400.0
1,0,4595,505,25.75,L,15,0,New,30900.0
1,0,1838,362,40.36,L,15,1,New,48432.0
2,0,1838,570,62.06,L,15,1,New,74472.0
1,0,1838,476,51.94,L,15,1,New,62328.0
1,0,4599,337,23.37,L,15,1,New,28044.0
1,0,4599,380,26.35,L,15,1,New,31620.0
2,0,4536,1051,1.67,Cr,120,1,New,200400.0
1,0,1931,573,92.0,L,108,1,New,110400.0
2,0,7921,997,1.52,Cr,194,0,New,182400.0
1,0,4476,700,25.0,L,4,0,Unknown,30000.0
1,0,7517,445,25.0,L,4,0,Unknown,30000.0
2,0,7136,859,1.75,Cr,81,0,Unknown,210000.0
2,0,2544,636,1.0,Cr,91,1,New,120000.0
1,0,2544,417,65.0,L,91,1,New,78000.0
1,0,2544,465,75.0,L,91,1,New,90000.0
2,0,2544,732,1.2,Cr,91,1,New,144000.0
2,0,1822,853,70.77,L,140,1,New,84924.0
3,0,1822,1153,95.66,L,140,1,New,114792.0
1,0,1822,457,37.91,L,140,1,New,45491.99999999999
2,0,9160,467,78.99,L,91,1,New,94787.99999999999
1,0,9160,342,58.0,L,91,1,New,69600.0
1,0,9160,323,54.96,L,91,1,New,65952.0
1,0,4210,350,20.0,L,140,1,Unknown,24000.0
2,0,3985,918,80.0,L,47,1,Unknown,96000.0
1,0,3985,692,61.0,L,47,1,Unknown,73200.0
1,0,7542,375,30.0,L,190,1,Unknown,36000.0
1,0,7542,256,25.0,L,190,1,Unknown,30000.0
3,0,3754,1600,1.85,Cr,91,0,Unknown,222000.0
2,0,7554,1150,1.01,Cr,91,0,Unknown,121200.0
2,0,8411,1050,85.0,L,91,0,Unknown,102000.0
2,0,8346,1115,95.0,L,91,0,Unknown,114000.0
2,0,1698,1085,98.0,L,91,0,Unknown,117600.0
2,0,936,1120,92.0,L,91,0,Unknown,110400.0
2,0,8057,1300,1.18,Cr,91,0,Unknown,141600.0
3,0,9230,2050,1.7,Cr,91,0,Unknown,204000.0
2,0,9170,450,59.95,L,140,1,New,71940.0
1,0,9170,325,43.48,L,140,1,New,52176.0
1,0,9170,299,39.96,L,140,1,New,47952.0
2,0,7919,1200,2.5,Cr,108,1,New,300000.0
2,0,7919,1200,2.6,Cr,108,1,New,312000.0
2,0,1776,1283,1.87,Cr,55,0,Resale,224400.0
2,0,8012,650,77.0,L,80,1,New,92400.0
3,0,3345,1600,2.35,Cr,79,0,Resale,282000.0
2,0,7136,859,1.6,Cr,81,0,Resale,192000.0
2,0,1776,1255,1.75,Cr,55,0,Resale,210000.0
4,0,7114,2780,7.5,Cr,8,0,Unknown,900000.0
